gene_symbol,transcript_id,TPM
SAMD11,ENST00000342066,0
NOC2L,ENST00000327044,1.461787
KLHL17,ENST00000338591,0.01135
PLEKHN1,ENST00000379410,0.037954
HES4,ENST00000304952,0.173958
AGRN,ENST00000379370,1.451317
RNF223,ENST00000453464,0.006729
C1orf159,ENST00000421241,0.165566
TTLL10,ENST00000379289,0
TNFRSF18,ENST00000379268,0
TNFRSF4,ENST00000379236,0.038352
SDF4,ENST00000360001,0.881609
B3GALT6,ENST00000379198,1.012684
FAM132A,ENST00000330388,0.014116
UBE2J2,ENST00000349431,0.843353
SCNN1D,ENST00000379116,0.177509
ACAP3,ENST00000354700,0.390715
PUSL1,ENST00000379031,0.495556
CPSF3L,ENST00000435064,0.302457
GLTPD1,ENST00000343938,0.701182
TAS1R3,ENST00000339381,0.065429
DVL1,ENST00000378888,0
MXRA8,ENST00000309212,1.037879
CCNL2,ENST00000400809,0.219883
MRPL20,ENST00000344843,8.484509
VWA1,ENST00000476993,0.219147
ATAD3A,ENST00000378756,0.262436
TMEM240,ENST00000378733,0.014198
SSU72,ENST00000291386,3.648347
C1orf233,ENST00000422725,0.296243
MMP23B,ENST00000356026,0
CDK11B,ENST00000341832,0.189012
CDK11A,ENST00000404249,0.460429
NADK,ENST00000341426,0
GNB1,ENST00000378609,9.937039
CALML6,ENST00000307786,0
TMEM52,ENST00000310991,0
GABRD,ENST00000378585,0
PRKCZ,ENST00000378567,0
C1orf86,ENST00000378546,0.311908
SKI,ENST00000378536,1.479737
MORN1,ENST00000378531,0.780738
RER1,ENST00000605895,3.071737
PEX10,ENST00000447513,0.92561
PLCH2,ENST00000378486,0
PANK4,ENST00000378466,0.580928
HES5,ENST00000378453,0.05167
FAM213B,ENST00000419916,0.142711
MMEL1,ENST00000378412,0.055646
ACTRT2,ENST00000378404,0
PRDM16,ENST00000270722,0.102138
ARHGEF16,ENST00000378378,0.021587
MEGF6,ENST00000356575,0.083477
TPRG1L,ENST00000378344,1.822264
WRAP73,ENST00000270708,0.44676
TP73,ENST00000378295,0.148235
CCDC27,ENST00000294600,0.011843
LRRC47,ENST00000378251,1.018002
CEP104,ENST00000378230,0.468122
DFFB,ENST00000378209,0
C1orf174,ENST00000361605,1.410123
AJAP1,ENST00000378191,0.090318
NPHP4,ENST00000378156,0.309167
CHD5,ENST00000262450,0.031743
RPL22,ENST00000234875,9.41281
RNF207,ENST00000377939,0.048596
ICMT,ENST00000343813,1.685743
HES3,ENST00000377898,0
GPR153,ENST00000377893,0.253183
ACOT7,ENST00000361521,0.008336
HES2,ENST00000377834,0.011073
TNFRSF25,ENST00000356876,0
PLEKHG5,ENST00000377728,0
NOL9,ENST00000377705,1.189762
TAS1R1,ENST00000333172,0.099613
ZBTB48,ENST00000377674,0.126355
KLHL21,ENST00000377658,1.754009
PHF13,ENST00000377648,1.352926
DNAJC11,ENST00000377577,1.364724
CAMTA1,ENST00000303635,0.288517
VAMP3,ENST00000054666,7.065844
UTS2,ENST00000361696,0.035836
TNFRSF9,ENST00000377507,0.081304
PARK7,ENST00000338639,1.233768
ERRFI1,ENST00000377482,6.157857
SLC45A1,ENST00000471889,0.05415
RERE,ENST00000400908,0.512196
ENO1,ENST00000234590,86.971325
CA6,ENST00000377443,0
SLC2A5,ENST00000377424,3.367349
GPR157,ENST00000377411,0.15595
H6PD,ENST00000377403,2.962129
SPSB1,ENST00000328089,1.797529
SLC25A33,ENST00000302692,0.488235
TMEM201,ENST00000340381,0.029286
PIK3CD,ENST00000377346,0.476747
CLSTN1,ENST00000377298,0.284306
CTNNBIP1,ENST00000377263,0.989023
LZIC,ENST00000377223,1.667821
NMNAT1,ENST00000377205,0.638447
RBP7,ENST00000294435,0.426919
UBE4B,ENST00000343090,0.939877
PGD,ENST00000270776,3.398751
APITD1,ENST00000309048,0.115064
CORT,ENST00000377049,0.142135
DFFA,ENST00000377038,1.476067
PEX14,ENST00000356607,0.734467
CASZ1,ENST00000377022,0.128583
TARDBP,ENST00000240185,1.692478
MASP2,ENST00000400897,0.750343
SRM,ENST00000376957,1.728789
EXOSC10,ENST00000376936,3.58064
MTOR,ENST00000361445,2.279795
ANGPTL7,ENST00000376819,0.179996
UBIAD1,ENST00000376810,0.869934
PTCHD2,ENST00000294484,0.179126
FBXO2,ENST00000354287,0.58937
FBXO44,ENST00000251547,0.263791
FBXO6,ENST00000376753,1.049011
MAD2L2,ENST00000376692,2.187414
DRAXIN,ENST00000294485,0.415264
AGTRAP,ENST00000314340,3.2024
MTHFR,ENST00000376590,0.068491
CLCN6,ENST00000346436,0.996977
NPPA,ENST00000376480,0.417845
NPPB,ENST00000376468,0
KIAA2013,ENST00000376572,1.548449
PLOD1,ENST00000196061,7.24348
MFN2,ENST00000235329,3.160148
MIIP,ENST00000235332,1.019419
TNFRSF8,ENST00000263932,0
TNFRSF1B,ENST00000376259,3.001327
AADACL3,ENST00000359318,0
PRAMEF12,ENST00000357726,0.007228
PRAMEF1,ENST00000332296,0
HNRNPCL1,ENST00000317869,0.012933
PRAMEF2,ENST00000240189,0
PRAMEF4,ENST00000235349,0
PRAMEF10,ENST00000235347,0
PRAMEF6,ENST00000376189,0
WI2-3308P17.2,ENST00000436041,0
PRAMEF9,ENST00000376152,0
PRAMEF14,ENST00000334600,0
PRAMEF17,ENST00000376098,0
LRRC38,ENST00000376085,0.023156
KAZN,ENST00000376030,0.381009
