gene_symbol,transcript_id,TPM
SAMD11,ENST00000342066,0
NOC2L,ENST00000327044,4.110721
KLHL17,ENST00000338591,0.586973
PLEKHN1,ENST00000379410,0.002145
HES4,ENST00000304952,1.119084
AGRN,ENST00000379370,2.607558
RNF223,ENST00000453464,0.007605
C1orf159,ENST00000421241,0.301651
TTLL10,ENST00000379289,0
TNFRSF18,ENST00000379268,0.090335
TNFRSF4,ENST00000379236,0.032915
SDF4,ENST00000360001,1.740689
B3GALT6,ENST00000379198,1.938018
FAM132A,ENST00000330388,0
UBE2J2,ENST00000349431,0.949867
SCNN1D,ENST00000379116,0.224734
ACAP3,ENST00000354700,1.936064
PUSL1,ENST00000379031,1.143188
CPSF3L,ENST00000435064,0
GLTPD1,ENST00000343938,1.76695
TAS1R3,ENST00000339381,0.293869
DVL1,ENST00000378888,0.193678
MXRA8,ENST00000309212,1.020526
CCNL2,ENST00000400809,0.395654
MRPL20,ENST00000344843,9.250151
VWA1,ENST00000476993,0.328167
ATAD3A,ENST00000378756,0.289891
TMEM240,ENST00000378733,0.178352
SSU72,ENST00000291386,5.079614
C1orf233,ENST00000422725,0.220996
MMP23B,ENST00000356026,0
CDK11B,ENST00000341832,0
CDK11A,ENST00000404249,0.902246
NADK,ENST00000341426,0
GNB1,ENST00000378609,18.492523
CALML6,ENST00000307786,0.016418
TMEM52,ENST00000310991,0
GABRD,ENST00000378585,0.389757
PRKCZ,ENST00000378567,0.023853
C1orf86,ENST00000378546,0.968928
SKI,ENST00000378536,3.554456
MORN1,ENST00000378531,0.465363
RER1,ENST00000605895,5.25843
PEX10,ENST00000447513,1.348782
PLCH2,ENST00000378486,0.053038
PANK4,ENST00000378466,0.947568
HES5,ENST00000378453,10.588414
FAM213B,ENST00000419916,0.358509
MMEL1,ENST00000378412,0.006158
ACTRT2,ENST00000378404,0
PRDM16,ENST00000270722,1.890039
ARHGEF16,ENST00000378378,0.022725
MEGF6,ENST00000356575,0.462171
TPRG1L,ENST00000378344,1.695714
WRAP73,ENST00000270708,0.722737
TP73,ENST00000378295,0
CCDC27,ENST00000294600,0.01004
LRRC47,ENST00000378251,2.734952
CEP104,ENST00000378230,0.812846
DFFB,ENST00000378209,0.118452
C1orf174,ENST00000361605,2.030923
AJAP1,ENST00000378191,0.39893
NPHP4,ENST00000378156,0.612675
CHD5,ENST00000262450,0.497577
RPL22,ENST00000234875,28.076197
RNF207,ENST00000377939,0.074099
ICMT,ENST00000343813,1.279072
HES3,ENST00000377898,0.027238
GPR153,ENST00000377893,0.697941
ACOT7,ENST00000361521,0.059574
HES2,ENST00000377834,0.003129
TNFRSF25,ENST00000356876,0
PLEKHG5,ENST00000377728,0
NOL9,ENST00000377705,2.055507
TAS1R1,ENST00000333172,0.054919
ZBTB48,ENST00000377674,0.301046
KLHL21,ENST00000377658,1.520693
PHF13,ENST00000377648,2.110085
DNAJC11,ENST00000377577,2.702231
CAMTA1,ENST00000303635,1.12776
VAMP3,ENST00000054666,5.525634
UTS2,ENST00000361696,0.040505
TNFRSF9,ENST00000377507,0
PARK7,ENST00000338639,4.396239
ERRFI1,ENST00000377482,4.316076
SLC45A1,ENST00000471889,0.226253
RERE,ENST00000400908,1.127906
ENO1,ENST00000234590,69.880279
CA6,ENST00000377443,0
SLC2A5,ENST00000377424,0.435506
GPR157,ENST00000377411,0.016495
H6PD,ENST00000377403,2.94044
SPSB1,ENST00000328089,1.05313
SLC25A33,ENST00000302692,1.358767
TMEM201,ENST00000340381,0.423673
PIK3CD,ENST00000377346,0.329932
CLSTN1,ENST00000377298,0.597788
CTNNBIP1,ENST00000377263,3.285777
LZIC,ENST00000377223,3.028769
NMNAT1,ENST00000377205,0.453088
RBP7,ENST00000294435,0
UBE4B,ENST00000343090,1.614449
PGD,ENST00000270776,7.295674
APITD1,ENST00000309048,0.692354
CORT,ENST00000377049,0.326419
DFFA,ENST00000377038,3.197277
PEX14,ENST00000356607,1.892802
CASZ1,ENST00000377022,0.067728
TARDBP,ENST00000240185,1.964112
MASP2,ENST00000400897,0.93349
SRM,ENST00000376957,3.309951
EXOSC10,ENST00000376936,4.581816
MTOR,ENST00000361445,3.702552
ANGPTL7,ENST00000376819,0.149407
UBIAD1,ENST00000376810,1.418298
PTCHD2,ENST00000294484,1.075038
