gene_symbol,transcript_id,TPM
SAMD11,ENST00000342066,0
NOC2L,ENST00000327044,2.17188
KLHL17,ENST00000338591,0.12916
PLEKHN1,ENST00000379410,0.022739
HES4,ENST00000304952,0.70314
AGRN,ENST00000379370,1.756898
RNF223,ENST00000453464,0.032983
C1orf159,ENST00000421241,0.231095
TTLL10,ENST00000379289,0
TNFRSF18,ENST00000379268,0.065293
TNFRSF4,ENST00000379236,0.789202
SDF4,ENST00000360001,2.728192
B3GALT6,ENST00000379198,0.885325
FAM132A,ENST00000330388,0.061024
UBE2J2,ENST00000349431,0.488058
SCNN1D,ENST00000379116,0
ACAP3,ENST00000354700,0.274156
PUSL1,ENST00000379031,0.360778
CPSF3L,ENST00000435064,1.014757
GLTPD1,ENST00000343938,0.47793
TAS1R3,ENST00000339381,0.052515
DVL1,ENST00000378888,0.250813
MXRA8,ENST00000309212,0.589451
CCNL2,ENST00000400809,0.389633
MRPL20,ENST00000344843,6.805301
VWA1,ENST00000476993,0.45934
ATAD3A,ENST00000378756,0.830986
TMEM240,ENST00000378733,0.007559
SSU72,ENST00000291386,4.363048
C1orf233,ENST00000422725,0.141985
MMP23B,ENST00000356026,0
CDK11B,ENST00000341832,0.353605
CDK11A,ENST00000404249,0.412373
NADK,ENST00000341426,0
GNB1,ENST00000378609,13.337151
CALML6,ENST00000307786,0.048429
TMEM52,ENST00000310991,0
GABRD,ENST00000378585,0.331877
PRKCZ,ENST00000378567,0
C1orf86,ENST00000378546,1.603698
SKI,ENST00000378536,2.268856
MORN1,ENST00000378531,0.286433
RER1,ENST00000605895,1.443442
PEX10,ENST00000447513,1.02164
PLCH2,ENST00000378486,0.062054
PANK4,ENST00000378466,0.494761
HES5,ENST00000378453,0.028142
FAM213B,ENST00000419916,0
MMEL1,ENST00000378412,0.026086
ACTRT2,ENST00000378404,0.010186
PRDM16,ENST00000270722,0.123253
ARHGEF16,ENST00000378378,0.041161
MEGF6,ENST00000356575,0.11135
TPRG1L,ENST00000378344,1.53512
WRAP73,ENST00000270708,0.438543
TP73,ENST00000378295,0
CCDC27,ENST00000294600,0
LRRC47,ENST00000378251,0.990478
CEP104,ENST00000378230,0.306206
DFFB,ENST00000378209,0.036356
C1orf174,ENST00000361605,0.815208
AJAP1,ENST00000378191,0.075521
NPHP4,ENST00000378156,0.25458
CHD5,ENST00000262450,0.224681
RPL22,ENST00000234875,9.1608
RNF207,ENST00000377939,0.077911
ICMT,ENST00000343813,0.78734
HES3,ENST00000377898,0
GPR153,ENST00000377893,0.324818
ACOT7,ENST00000361521,0.085431000000000007
HES2,ENST00000377834,0.006031
TNFRSF25,ENST00000356876,0
PLEKHG5,ENST00000377728,0.027188
NOL9,ENST00000377705,0.572078
TAS1R1,ENST00000333172,0.040898
ZBTB48,ENST00000377674,0.120373
KLHL21,ENST00000377658,1.881427
PHF13,ENST00000377648,0.810192
DNAJC11,ENST00000377577,0.886158
CAMTA1,ENST00000303635,0.238124
VAMP3,ENST00000054666,5.609123
UTS2,ENST00000361696,0
TNFRSF9,ENST00000377507,0
PARK7,ENST00000338639,3.702743
ERRFI1,ENST00000377482,3.721353
SLC45A1,ENST00000471889,0.082395
RERE,ENST00000400908,0.596253
ENO1,ENST00000234590,143.719129
CA6,ENST00000377443,0
SLC2A5,ENST00000377424,2.414212
GPR157,ENST00000377411,0.115903
H6PD,ENST00000377403,1.136622
SPSB1,ENST00000328089,2.320892
SLC25A33,ENST00000302692,0.350045
TMEM201,ENST00000340381,0.120199
PIK3CD,ENST00000377346,0.695019
CLSTN1,ENST00000377298,0.39889
CTNNBIP1,ENST00000377263,0.606799
LZIC,ENST00000377223,0.481663
NMNAT1,ENST00000377205,0.179895
RBP7,ENST00000294435,0.27356
UBE4B,ENST00000343090,0.310366
PGD,ENST00000270776,8.070908
APITD1,ENST00000309048,0.21987
CORT,ENST00000377049,0.025678
DFFA,ENST00000377038,0.58013
PEX14,ENST00000356607,0.736147
CASZ1,ENST00000377022,0.134129
TARDBP,ENST00000240185,0.54382
MASP2,ENST00000400897,0.068167
SRM,ENST00000376957,3.881362
EXOSC10,ENST00000376936,2.033452
MTOR,ENST00000361445,1.669865
ANGPTL7,ENST00000376819,0.091906
UBIAD1,ENST00000376810,0.36568
PTCHD2,ENST00000294484,0.23689
FBXO2,ENST00000354287,1.912132
FBXO44,ENST00000251547,0.104966
FBXO6,ENST00000376753,0.486066
MAD2L2,ENST00000376692,5.311035
DRAXIN,ENST00000294485,1.707339
AGTRAP,ENST00000314340,2.450148
MTHFR,ENST00000376590,0.104361
CLCN6,ENST00000346436,0.940375
