gene_symbol,transcript_id,TPM
SAMD11,ENST00000342066,0
NOC2L,ENST00000327044,2.127461
KLHL17,ENST00000338591,0.566664
PLEKHN1,ENST00000379410,0.014629
HES4,ENST00000304952,0.676463
AGRN,ENST00000379370,3.097897
RNF223,ENST00000453464,0.028151
C1orf159,ENST00000421241,0.094017
TTLL10,ENST00000379289,0
TNFRSF18,ENST00000379268,0
TNFRSF4,ENST00000379236,0.025662
SDF4,ENST00000360001,1.57257
B3GALT6,ENST00000379198,0.640981
FAM132A,ENST00000330388,0
UBE2J2,ENST00000349431,0.226206
SCNN1D,ENST00000379116,0.177549
ACAP3,ENST00000354700,0.744752
PUSL1,ENST00000379031,0.618534
CPSF3L,ENST00000435064,0
GLTPD1,ENST00000343938,0.752432
TAS1R3,ENST00000339381,0.35658
DVL1,ENST00000378888,0.033259
MXRA8,ENST00000309212,0.639173
CCNL2,ENST00000400809,0.282516
MRPL20,ENST00000344843,3.404873
VWA1,ENST00000476993,0.437154
ATAD3A,ENST00000378756,0
TMEM240,ENST00000378733,0.05105
SSU72,ENST00000291386,4.527237
C1orf233,ENST00000422725,0.16732
MMP23B,ENST00000356026,0
CDK11B,ENST00000341832,1.050981
CDK11A,ENST00000404249,0.451635
NADK,ENST00000341426,0
GNB1,ENST00000378609,8.233589
CALML6,ENST00000307786,0
TMEM52,ENST00000310991,0
GABRD,ENST00000378585,0.125624
PRKCZ,ENST00000378567,0.032976
C1orf86,ENST00000378546,1.324019
SKI,ENST00000378536,3.255273
MORN1,ENST00000378531,0.350052
RER1,ENST00000605895,2.334105
PEX10,ENST00000447513,0.203647
PLCH2,ENST00000378486,0
PANK4,ENST00000378466,0.65273
HES5,ENST00000378453,0.064853
FAM213B,ENST00000419916,0.350117
MMEL1,ENST00000378412,0.233779
ACTRT2,ENST00000378404,0
PRDM16,ENST00000270722,0.380783
ARHGEF16,ENST00000378378,0.004032
MEGF6,ENST00000356575,0.175033
TPRG1L,ENST00000378344,2.167853
WRAP73,ENST00000270708,0.435213
TP73,ENST00000378295,0
CCDC27,ENST00000294600,0.003097
LRRC47,ENST00000378251,1.343231
CEP104,ENST00000378230,0.664733
DFFB,ENST00000378209,0
C1orf174,ENST00000361605,1.136189
AJAP1,ENST00000378191,0.226494
NPHP4,ENST00000378156,0.253388
CHD5,ENST00000262450,0.617683
RPL22,ENST00000234875,8.606116
RNF207,ENST00000377939,0.082533
ICMT,ENST00000343813,1.451586
HES3,ENST00000377898,0
GPR153,ENST00000377893,0.823868
ACOT7,ENST00000361521,0.207674
HES2,ENST00000377834,0.014477
TNFRSF25,ENST00000356876,0
PLEKHG5,ENST00000377728,0
NOL9,ENST00000377705,0.848982
TAS1R1,ENST00000333172,0
ZBTB48,ENST00000377674,0.088633
KLHL21,ENST00000377658,3.469143
PHF13,ENST00000377648,1.073333
DNAJC11,ENST00000377577,1.62881
CAMTA1,ENST00000303635,0.648296
VAMP3,ENST00000054666,4.437115
UTS2,ENST00000361696,0
TNFRSF9,ENST00000377507,0.009621
PARK7,ENST00000338639,2.196772
ERRFI1,ENST00000377482,1.853083
SLC45A1,ENST00000471889,0.136787
RERE,ENST00000400908,0.994399
ENO1,ENST00000234590,31.370281
CA6,ENST00000377443,0
SLC2A5,ENST00000377424,0.247123
GPR157,ENST00000377411,0.319274
H6PD,ENST00000377403,1.727699
SPSB1,ENST00000328089,5.696687
SLC25A33,ENST00000302692,0.317569
TMEM201,ENST00000340381,0.245892
PIK3CD,ENST00000377346,0.602088
CLSTN1,ENST00000377298,0.630288
CTNNBIP1,ENST00000377263,0.492624
LZIC,ENST00000377223,1.230865
NMNAT1,ENST00000377205,0.35053
RBP7,ENST00000294435,0.057658
UBE4B,ENST00000343090,0.953908
PGD,ENST00000270776,3.116868
APITD1,ENST00000309048,0.167175
CORT,ENST00000377049,0.436472
DFFA,ENST00000377038,1.954486
PEX14,ENST00000356607,0.773892
CASZ1,ENST00000377022,0.434429
TARDBP,ENST00000240185,0.804163
MASP2,ENST00000400897,0.161024
SRM,ENST00000376957,2.103819
EXOSC10,ENST00000376936,1.776884
MTOR,ENST00000361445,1.838969
ANGPTL7,ENST00000376819,0.114724
UBIAD1,ENST00000376810,0.420065
PTCHD2,ENST00000294484,0.146118
