gene_symbol,transcript_id,TPM
SAMD11,ENST00000342066,0
NOC2L,ENST00000327044,1.782894
KLHL17,ENST00000338591,0.390709
PLEKHN1,ENST00000379410,0
HES4,ENST00000304952,0.356033
AGRN,ENST00000379370,1.087881
RNF223,ENST00000453464,0
C1orf159,ENST00000421241,0.097247
TTLL10,ENST00000379289,0
TNFRSF18,ENST00000379268,0
TNFRSF4,ENST00000379236,0
SDF4,ENST00000360001,0.97184
B3GALT6,ENST00000379198,0.190295
FAM132A,ENST00000330388,0
UBE2J2,ENST00000349431,0.602269
SCNN1D,ENST00000379116,0
ACAP3,ENST00000354700,0.938943
PUSL1,ENST00000379031,0.346789
CPSF3L,ENST00000435064,0
GLTPD1,ENST00000343938,0.261197
TAS1R3,ENST00000339381,0.072289
DVL1,ENST00000378888,0
MXRA8,ENST00000309212,0.007207
CCNL2,ENST00000400809,0.187226
MRPL20,ENST00000344843,1.358822
VWA1,ENST00000476993,0.476385
ATAD3A,ENST00000378756,0
TMEM240,ENST00000378733,0
SSU72,ENST00000291386,2.4943
C1orf233,ENST00000422725,0.017768
MMP23B,ENST00000356026,0
CDK11B,ENST00000341832,0.471674
CDK11A,ENST00000404249,0.083567
NADK,ENST00000341426,0
GNB1,ENST00000378609,7.16917
CALML6,ENST00000307786,0.052833
TMEM52,ENST00000310991,0
GABRD,ENST00000378585,0
PRKCZ,ENST00000378567,0
C1orf86,ENST00000378546,0
SKI,ENST00000378536,1.650295
MORN1,ENST00000378531,0.021012
RER1,ENST00000605895,1.268923
PEX10,ENST00000447513,0.177141
PLCH2,ENST00000378486,0.061417
PANK4,ENST00000378466,0.71548
HES5,ENST00000378453,0.142556
FAM213B,ENST00000419916,0
MMEL1,ENST00000378412,0.050199
ACTRT2,ENST00000378404,0.005609
PRDM16,ENST00000270722,0.402862
ARHGEF16,ENST00000378378,0.178715
MEGF6,ENST00000356575,0.076404
TPRG1L,ENST00000378344,0.640905
WRAP73,ENST00000270708,0.470457
TP73,ENST00000378295,0
CCDC27,ENST00000294600,0
LRRC47,ENST00000378251,1.024861
CEP104,ENST00000378230,0.248791
DFFB,ENST00000378209,0.1015
C1orf174,ENST00000361605,0.782108
AJAP1,ENST00000378191,0.110652
NPHP4,ENST00000378156,0.070341
CHD5,ENST00000262450,0.042363
RPL22,ENST00000234875,15.029178
RNF207,ENST00000377939,0.032596
ICMT,ENST00000343813,0.371961
HES3,ENST00000377898,0
GPR153,ENST00000377893,0.81494
ACOT7,ENST00000361521,0.141556
HES2,ENST00000377834,0
TNFRSF25,ENST00000356876,0.010116
PLEKHG5,ENST00000377728,0
NOL9,ENST00000377705,0.690142
TAS1R1,ENST00000333172,0
ZBTB48,ENST00000377674,0.072965
KLHL21,ENST00000377658,0.877718
PHF13,ENST00000377648,1.116727
DNAJC11,ENST00000377577,0.8798
CAMTA1,ENST00000303635,0.65153
VAMP3,ENST00000054666,2.674759
UTS2,ENST00000361696,0
TNFRSF9,ENST00000377507,0.010635
PARK7,ENST00000338639,2.448342
ERRFI1,ENST00000377482,1.828574
SLC45A1,ENST00000471889,0.029986
RERE,ENST00000400908,1.033174
ENO1,ENST00000234590,49.45217
CA6,ENST00000377443,0
SLC2A5,ENST00000377424,0.143362
GPR157,ENST00000377411,0.072628
H6PD,ENST00000377403,0.886486
SPSB1,ENST00000328089,3.18094
SLC25A33,ENST00000302692,0.325693
TMEM201,ENST00000340381,0.108752
