gene_symbol,transcript_id,TPM
SAMD11,ENST00000342066,0
NOC2L,ENST00000327044,1.217966
KLHL17,ENST00000338591,0.070847
PLEKHN1,ENST00000379410,0.006204
HES4,ENST00000304952,0.14576
AGRN,ENST00000379370,1.962908
RNF223,ENST00000453464,0
C1orf159,ENST00000421241,0.147328
TTLL10,ENST00000379289,0
TNFRSF18,ENST00000379268,0
TNFRSF4,ENST00000379236,0.014655
SDF4,ENST00000360001,1.614868
B3GALT6,ENST00000379198,0.563584
FAM132A,ENST00000330388,0.023072
UBE2J2,ENST00000349431,0.673599
SCNN1D,ENST00000379116,0
ACAP3,ENST00000354700,0.493958
PUSL1,ENST00000379031,0.650116
CPSF3L,ENST00000435064,0.668727
GLTPD1,ENST00000343938,0.6451
TAS1R3,ENST00000339381,0.018762
DVL1,ENST00000378888,0.124459
MXRA8,ENST00000309212,0.069565
CCNL2,ENST00000400809,0.09797
MRPL20,ENST00000344843,5.853593
VWA1,ENST00000476993,0.069144
ATAD3A,ENST00000378756,0.242368
TMEM240,ENST00000378733,0
SSU72,ENST00000291386,2.67446
C1orf233,ENST00000422725,0.306666
MMP23B,ENST00000356026,0
CDK11B,ENST00000341832,0.257631
CDK11A,ENST00000404249,0.287639
NADK,ENST00000341426,0.208914
GNB1,ENST00000378609,7.997279
CALML6,ENST00000307786,0
TMEM52,ENST00000310991,0
GABRD,ENST00000378585,0.541805
PRKCZ,ENST00000378567,0.037113
C1orf86,ENST00000378546,1.422281
SKI,ENST00000378536,1.913087
MORN1,ENST00000378531,0.043628
RER1,ENST00000605895,1.988481
PEX10,ENST00000447513,0.567924
PLCH2,ENST00000378486,0.085916
PANK4,ENST00000378466,0.267049
HES5,ENST00000378453,1.199261
FAM213B,ENST00000419916,0.648962
MMEL1,ENST00000378412,0.169905
ACTRT2,ENST00000378404,0
PRDM16,ENST00000270722,0.181764
ARHGEF16,ENST00000378378,0.062724
MEGF6,ENST00000356575,0.21322
TPRG1L,ENST00000378344,0.840953
WRAP73,ENST00000270708,0.391336
TP73,ENST00000378295,0
CCDC27,ENST00000294600,0.003226
LRRC47,ENST00000378251,0.979357
CEP104,ENST00000378230,0.477347
DFFB,ENST00000378209,0.165057
C1orf174,ENST00000361605,0.8997
AJAP1,ENST00000378191,0.670448
NPHP4,ENST00000378156,0.183689
CHD5,ENST00000262450,0.096166
RPL22,ENST00000234875,9.033409
RNF207,ENST00000377939,0.01212
ICMT,ENST00000343813,0.9785
HES3,ENST00000377898,0.013129
GPR153,ENST00000377893,0.387772
ACOT7,ENST00000361521,0.022191
HES2,ENST00000377834,0
TNFRSF25,ENST00000356876,0
PLEKHG5,ENST00000377728,0.124636
NOL9,ENST00000377705,0.713029
TAS1R1,ENST00000333172,0
ZBTB48,ENST00000377674,0
KLHL21,ENST00000377658,0.881752
PHF13,ENST00000377648,0.597568
DNAJC11,ENST00000377577,1.038137
CAMTA1,ENST00000303635,0.170416
VAMP3,ENST00000054666,2.916828
UTS2,ENST00000361696,0
TNFRSF9,ENST00000377507,0
PARK7,ENST00000338639,1.703504
ERRFI1,ENST00000377482,0.978652
SLC45A1,ENST00000471889,0.218474
RERE,ENST00000400908,0.211061
ENO1,ENST00000234590,17.845423
CA6,ENST00000377443,0.005578
SLC2A5,ENST00000377424,1.226441
GPR157,ENST00000377411,0.011009
H6PD,ENST00000377403,0.593288
SPSB1,ENST00000328089,0.342771
SLC25A33,ENST00000302692,0.694099
TMEM201,ENST00000340381,0
PIK3CD,ENST00000377346,0.442882
CLSTN1,ENST00000377298,0.710815
CTNNBIP1,ENST00000377263,1.09167
LZIC,ENST00000377223,1.173781
NMNAT1,ENST00000377205,0.226596
RBP7,ENST00000294435,0.418531
UBE4B,ENST00000343090,0.626196
PGD,ENST00000270776,2.324899
APITD1,ENST00000309048,0.100424
CORT,ENST00000377049,0.031773
DFFA,ENST00000377038,1.360118
PEX14,ENST00000356607,0.6295
CASZ1,ENST00000377022,0.137175
TARDBP,ENST00000240185,0.92187
MASP2,ENST00000400897,0.189316
SRM,ENST00000376957,2.525983
EXOSC10,ENST00000376936,1.511206
MTOR,ENST00000361445,1.824481
ANGPTL7,ENST00000376819,0.027582
UBIAD1,ENST00000376810,0.509696
PTCHD2,ENST00000294484,1.226039
FBXO2,ENST00000354287,0.749762
FBXO44,ENST00000251547,0.065388
FBXO6,ENST00000376753,0.445715
MAD2L2,ENST00000376692,2.155513
DRAXIN,ENST00000294485,0.187975
AGTRAP,ENST00000314340,1.148664
MTHFR,ENST00000376590,0.047269
CLCN6,ENST00000346436,0.932888
NPPA,ENST00000376480,2.788902
NPPB,ENST00000376468,0.013187
KIAA2013,ENST00000376572,0.831502
PLOD1,ENST00000196061,2.192027
MFN2,ENST00000235329,2.418565
MIIP,ENST00000235332,0.716929
TNFRSF8,ENST00000263932,0
TNFRSF1B,ENST00000376259,0.636403
AADACL3,ENST00000359318,0
PRAMEF12,ENST00000357726,0.003938
PRAMEF1,ENST00000332296,0
HNRNPCL1,ENST00000317869,0
PRAMEF2,ENST00000240189,0
PRAMEF4,ENST00000235349,0
PRAMEF10,ENST00000235347,0
PRAMEF6,ENST00000376189,0.001372
WI2-3308P17.2,ENST00000436041,0
PRAMEF9,ENST00000376152,0
PRAMEF14,ENST00000334600,0
PRAMEF17,ENST00000376098,0
LRRC38,ENST00000376085,0.003154
KAZN,ENST00000376030,0.813945
TMEM51,ENST00000376008,0
EFHD2,ENST00000375980,0.813328
CTRC,ENST00000375949,0
CELA2A,ENST00000359621,0
CELA2B,ENST00000375910,0
CASP9,ENST00000333868,0.063167
DNAJC16,ENST00000375847,0.506369
AGMAT,ENST00000375826,0.085068
DDI2,ENST00000480945,0.414665
PLEKHM2,ENST00000375799,0.459107
SLC25A34,ENST00000294454,0.010508
TMEM82,ENST00000375782,0
FBLIM1,ENST00000375766,0.144928
SPEN,ENST00000375759,2.446424
ZBTB17,ENST00000375743,0.883538
C1orf64,ENST00000329454,0.119317
HSPB7,ENST00000311890,0.025265
CLCNKA,ENST00000331433,0
CLCNKB,ENST00000375679,0
FAM131C,ENST00000375662,0.139897
EPHA2,ENST00000358432,0.127699
ARHGEF19,ENST00000270747,0.034691
RSG1,ENST00000375599,0.28617
FBXO42,ENST00000375592,0.478694
SZRD1,ENST00000401088,0.786704
NECAP2,ENST00000337132,2.332669
CROCC,ENST00000375541,0.477328
MFAP2,ENST00000375535,0.701603
ATP13A2,ENST00000326735,0.805586
SDHB,ENST00000375499,2.149026
PADI2,ENST00000375486,8.023665
PADI1,ENST00000375471,0.006731
PADI3,ENST00000375460,0
PADI4,ENST00000375448,0.017996
RCC2,ENST00000375436,2.599221
ARHGEF10L,ENST00000361221,0.428153
ACTL8,ENST00000375406,0
IGSF21,ENST00000251296,0.820854
PAX7,ENST00000420770,0
ALDH4A1,ENST00000375341,1.196897
IFFO2,ENST00000455833,0.265963
UBR4,ENST00000375254,1.545011
EMC1,ENST00000477853,0.667326
MRTO4,ENST00000330263,1.093986
AKR7A3,ENST00000361640,0.068293
PQLC2,ENST00000375153,0.19398
CAPZB,ENST00000264202,3.557865
MINOS1,ENST00000322753,0.13049
NBL1,ENST00000375136,0.743176
HTR6,ENST00000289753,0.06477
RNF186,ENST00000375121,0
OTUD3,ENST00000375120,0.222325
PLA2G2E,ENST00000375116,0
PLA2G5,ENST00000375108,0.213963
PLA2G2D,ENST00000375105,0.00504
PLA2G2F,ENST00000375102,0
UBXN10,ENST00000375099,0.005696
CAMK2N1,ENST00000375078,1.176107
MUL1,ENST00000264198,0.911086
FAM43B,ENST00000332947,0.280749
CDA,ENST00000375071,0.094606
PINK1,ENST00000321556,5.675499
DDOST,ENST00000602624,4.126677
KIF17,ENST00000400463,0.075942
SH2D5,ENST00000444387,0.01327
HP1BP3,ENST00000438032,0
ECE1,ENST00000374893,0
NBPF3,ENST00000318249,0.074276
ALPL,ENST00000374840,0.688097
USP48,ENST00000308271,0.395142
LDLRAD2,ENST00000344642,0.065067
HSPG2,ENST00000374695,0.293704
CELA3B,ENST00000337107,0
CELA3A,ENST00000290122,0
WNT4,ENST00000290167,0.049038
ZBTB40,ENST00000375647,0.790581
EPHA8,ENST00000166244,0.001269
C1QA,ENST00000374642,9.589919
C1QC,ENST00000374640,12.765828
C1QB,ENST00000509305,1.653948
EPHB2,ENST00000374630,0.502065
C1orf234,ENST00000566855,0
KDM1A,ENST00000400181,1.149307
HNRNPR,ENST00000302271,0
ZNF436,ENST00000314011,0.518717
TCEA3,ENST00000450454,0.023609
ASAP3,ENST00000336689,0.660181
E2F2,ENST00000361729,0.227569
ID3,ENST00000374561,8.798749
PITHD1,ENST00000246151,2.151667
LYPLA2,ENST00000374514,1.202991
HMGCL,ENST00000374490,0.662353
FUCA1,ENST00000374479,0.875238
CNR2,ENST00000374472,0
PNRC2,ENST00000334351,3.478494
SRSF10,ENST00000492112,0.255467
MYOM3,ENST00000374434,0.002197
IL22RA1,ENST00000270800,0.037711
IFNLR1,ENST00000327535,0.266414
GRHL3,ENST00000361548,0.016728
STPG1,ENST00000337248,0.205628
NIPAL3,ENST00000374399,1.712605
RCAN3,ENST00000374395,0.547332
NCMAP,ENST00000374392,0.154114
SRRM1,ENST00000323848,1.025049
CLIC4,ENST00000374379,7.317242
RUNX3,ENST00000308873,0.030312
SYF2,ENST00000236273,1.478892
C1orf63,ENST00000243189,1.749695
TMEM50A,ENST00000374358,1.765787
TMEM57,ENST00000374343,0.599477
LDLRAP1,ENST00000374338,0.291587
SEPN1,ENST00000361547,0.889301
MTFR1L,ENST00000374303,1.404355
AUNIP,ENST00000374298,0.069029
STMN1,ENST00000455785,6.636378
PAFAH2,ENST00000374282,0.390656
EXTL1,ENST00000374280,0.504542
SLC30A2,ENST00000374276,0
TRIM63,ENST00000374272,0
PDIK1L,ENST00000374269,0.519748
FAM110D,ENST00000374268,0.021362
ZNF593,ENST00000374266,1.267467
CNKSR1,ENST00000361530,0
CATSPER4,ENST00000456354,0
CEP85,ENST00000451429,0.457297
SH3BGRL3,ENST00000270792,7.431904
CD52,ENST00000374213,0.888456
ZNF683,ENST00000349618,0.013342
LIN28A,ENST00000326279,0
DHDDS,ENST00000236342,0.403597
HMGN2,ENST00000361427,2.266066
RPS6KA1,ENST00000374168,0
ARID1A,ENST00000324856,0.259114
ZDHHC18,ENST00000374142,0.211982
SFN,ENST00000339276,0.005715
GPN2,ENST00000374135,0.464442
GPATCH3,ENST00000361720,0.442148
NR0B2,ENST00000254227,0
NUDC,ENST00000321265,4.861726
C1orf172,ENST00000320567,0
TRNP1,ENST00000522111,0.04964
FAM46B,ENST00000289166,0.019863
SLC9A1,ENST00000263980,0.304759
WDTC1,ENST00000319394,0.19504
MAP3K6,ENST00000357582,0.037354
FCN3,ENST00000270879,0
CD164L2,ENST00000374030,0.008684
GPR3,ENST00000374024,0.012823
FGR,ENST00000374005,0.082655
IFI6,ENST00000361157,11.200107
FAM76A,ENST00000373954,0.35314
STX12,ENST00000373943,4.172723
PPP1R8,ENST00000311772,1.654591
THEMIS2,ENST00000373921,0.186371
RPA2,ENST00000373912,3.350502
SMPDL3B,ENST00000373894,0.2171
XKR8,ENST00000373884,0.079281
EYA3,ENST00000373871,0.170825
PTAFR,ENST00000373857,1.414682
DNAJC8,ENST00000263697,1.74076
ATPIF1,ENST00000335514,5.116485
SESN2,ENST00000253063,0.531228
MED18,ENST00000373842,0.42571
PHACTR4,ENST00000373839,0.309611
TRNAU1AP,ENST00000373830,0.233514
TAF12,ENST00000373824,0.988845
GMEB1,ENST00000373816,0.201441
YTHDF2,ENST00000373812,2.774137
OPRD1,ENST00000234961,0.022026
EPB41,ENST00000343067,0
TMEM200B,ENST00000521452,0.10365
SRSF4,ENST00000373795,1.829495
MECR,ENST00000263702,0.051805
PTPRU,ENST00000373779,0.378661
MATN1,ENST00000373765,0.006761
LAPTM5,ENST00000294507,10.453897
SDC3,ENST00000339394,12.564975
PUM1,ENST00000426105,0
NKAIN1,ENST00000373736,0.293772
SNRNP40,ENST00000263694,1.776675
ZCCHC17,ENST00000344147,2.558426
FABP3,ENST00000373713,0.510347
SERINC2,ENST00000373709,0.094051
TINAGL1,ENST00000271064,0.166886
PEF1,ENST00000373703,2.7293
COL16A1,ENST00000373672,0.356868
KHDRBS1,ENST00000327300,4.949936
TMEM39B,ENST00000336294,0.334346
KPNA6,ENST00000373625,1.614346
TXLNA,ENST00000373610,0.777582
CCDC28B,ENST00000373602,0.52075
IQCC,ENST00000291358,0.210369
TMEM234,ENST00000309777,0
FAM167B,ENST00000373582,0
LCK,ENST00000336890,0.105148
HDAC1,ENST00000373548,1.393758
MARCKSL1,ENST00000329421,11.255893
TSSK3,ENST00000373534,0.038949
BSDC1,ENST00000455895,2.000174
ZBTB8B,ENST00000609129,0.108367
ZBTB8A,ENST00000373510,0.138313
RBBP4,ENST00000373493,1.105953
SYNC,ENST00000409190,1.898411
KIAA1522,ENST00000401073,0.032484
S100PBP,ENST00000373475,0.650213
FNDC5,ENST00000373471,0
HPCA,ENST00000373467,0.513388
TMEM54,ENST00000373463,2.280116
RNF19B,ENST00000235150,0.742557
ADC,ENST00000294517,0.032523
TRIM62,ENST00000291416,0.34969
ZNF362,ENST00000539719,0.087246
A3GALT2,ENST00000442999,0
C1orf94,ENST00000488417,0
GJB5,ENST00000338513,0
GJB4,ENST00000339480,0
GJB3,ENST00000373366,0
GJA4,ENST00000342280,0.108057
SMIM12,ENST00000521580,0.265397
DLGAP3,ENST00000373347,0.112168
ZMYM6,ENST00000357182,0.282219
ZMYM1,ENST00000359858,0.277399
SFPQ,ENST00000357214,6.249527
ZMYM4,ENST00000314607,2.029883
KIAA0319L,ENST00000325722,1.159169
NCDN,ENST00000373243,0.523855
TFAP2E,ENST00000373235,0
PSMB2,ENST00000373237,0.8077
C1orf216,ENST00000270815,1.414356
CLSPN,ENST00000318121,0.15062999999999999
AGO4,ENST00000373210,0.61373200000000006
AGO1,ENST00000373204,0.902436
AGO3,ENST00000373191,0.427134
TEKT2,ENST00000207457,0.210707
ADPRHL2,ENST00000373178,0.97567
COL8A2,ENST00000397799,0.071903
TRAPPC3,ENST00000373166,2.274363
THRAP3,ENST00000354618,2.684627
SH3D21,ENST00000453908,0
STK40,ENST00000373132,0.737114
LSM10,ENST00000315732,1.375313
OSCP1,ENST00000235532,0.747466
MRPS15,ENST00000373116,2.040663
CSF3R,ENST00000373106,0.188652
GRIK3,ENST00000373091,1.320523
ZC3H12A,ENST00000373087,0.0604
MEAF6,ENST00000296214,0.935916
SNIP1,ENST00000296215,0.296093
GNL2,ENST00000373062,1.443171
RSPO1,ENST00000356545,0
CDCA8,ENST00000373055,0.397118
EPHA10,ENST00000373048,0.093545
YRDC,ENST00000373044,0.556431
C1orf122,ENST00000373042,0.027158
MTF1,ENST00000373036,0.381131
INPP5B,ENST00000373024,0.454615
SF3A3,ENST00000373019,1.661622
FHL3,ENST00000373016,0.358661
UTP11L,ENST00000373014,0.903378
POU3F1,ENST00000373012,0.042342
RRAGC,ENST00000373001,1.783153
MYCBP,ENST00000397572,0.386221
GJA9,ENST00000357771,0
RHBDL2,ENST00000372990,0.1778
