gene_symbol,transcript_id,TPM
SAMD11,ENST00000342066,0
NOC2L,ENST00000327044,2.734689
KLHL17,ENST00000338591,0.348087
PLEKHN1,ENST00000379410,0
HES4,ENST00000304952,1.780218
AGRN,ENST00000379370,7.589582
RNF223,ENST00000453464,0
C1orf159,ENST00000421241,0.102595
TTLL10,ENST00000379289,0
TNFRSF18,ENST00000379268,0.0745
TNFRSF4,ENST00000379236,0.030089
SDF4,ENST00000360001,1.666358
B3GALT6,ENST00000379198,1.161959
FAM132A,ENST00000330388,0.122454
UBE2J2,ENST00000349431,0.447513
SCNN1D,ENST00000379116,0.15734
ACAP3,ENST00000354700,0.992309
PUSL1,ENST00000379031,0.59507
CPSF3L,ENST00000435064,0
GLTPD1,ENST00000343938,1.02513
TAS1R3,ENST00000339381,0.080893
DVL1,ENST00000378888,0.099727
MXRA8,ENST00000309212,0.277261
CCNL2,ENST00000400809,0.343877
MRPL20,ENST00000344843,5.603983
VWA1,ENST00000476993,0.138652
ATAD3A,ENST00000378756,0.514882
TMEM240,ENST00000378733,0.045327
SSU72,ENST00000291386,4.081535
C1orf233,ENST00000422725,1.086917
MMP23B,ENST00000356026,0
CDK11B,ENST00000341832,0.520329
CDK11A,ENST00000404249,0.32391
NADK,ENST00000341426,0.060808
GNB1,ENST00000378609,14.677641
CALML6,ENST00000307786,0.03041
TMEM52,ENST00000310991,0.083913
GABRD,ENST00000378585,1.998237
PRKCZ,ENST00000378567,0.052911
C1orf86,ENST00000378546,0.885317
SKI,ENST00000378536,2.515194
MORN1,ENST00000378531,0.223461
RER1,ENST00000605895,2.47029
PEX10,ENST00000447513,1.790953
PLCH2,ENST00000378486,0.463213
PANK4,ENST00000378466,0.643955
HES5,ENST00000378453,1.907345
FAM213B,ENST00000419916,0.236444
MMEL1,ENST00000378412,0.166134
ACTRT2,ENST00000378404,0
PRDM16,ENST00000270722,0.329083
ARHGEF16,ENST00000378378,0.314649
MEGF6,ENST00000356575,0.426379
TPRG1L,ENST00000378344,2.585677
WRAP73,ENST00000270708,0.471873
TP73,ENST00000378295,0.21099299999999999
CCDC27,ENST00000294600,0.006624
LRRC47,ENST00000378251,1.816386
CEP104,ENST00000378230,0.598135
DFFB,ENST00000378209,0.33008
C1orf174,ENST00000361605,0.848143
AJAP1,ENST00000378191,0.808127
NPHP4,ENST00000378156,0.333475
CHD5,ENST00000262450,0.828213
RPL22,ENST00000234875,15.401236
RNF207,ENST00000377939,0.223097
ICMT,ENST00000343813,0.913284
HES3,ENST00000377898,0.013478
GPR153,ENST00000377893,1.345249
ACOT7,ENST00000361521,0.069287
HES2,ENST00000377834,0
TNFRSF25,ENST00000356876,0
PLEKHG5,ENST00000377728,0
NOL9,ENST00000377705,1.372254
TAS1R1,ENST00000333172,0.04941
ZBTB48,ENST00000377674,0.148383
KLHL21,ENST00000377658,1.602237
PHF13,ENST00000377648,0.951375
DNAJC11,ENST00000377577,1.948203
CAMTA1,ENST00000303635,2.506349
VAMP3,ENST00000054666,3.866685
UTS2,ENST00000361696,0.040943
TNFRSF9,ENST00000377507,0
PARK7,ENST00000338639,2.106841
