gene_symbol,transcript_id,TPM
SAMD11,ENST00000342066,0
NOC2L,ENST00000327044,4.407471
KLHL17,ENST00000338591,0.168073
PLEKHN1,ENST00000379410,0
HES4,ENST00000304952,0.940251
AGRN,ENST00000379370,4.126018
RNF223,ENST00000453464,0.002972
C1orf159,ENST00000421241,0.287123
TTLL10,ENST00000379289,0
TNFRSF18,ENST00000379268,0
TNFRSF4,ENST00000379236,0.073381
SDF4,ENST00000360001,2.642108
B3GALT6,ENST00000379198,1.297811
FAM132A,ENST00000330388,0.097459
UBE2J2,ENST00000349431,0.782556
SCNN1D,ENST00000379116,0
ACAP3,ENST00000354700,1.987135
PUSL1,ENST00000379031,0.791158
CPSF3L,ENST00000435064,2.228016
GLTPD1,ENST00000343938,0.970254
TAS1R3,ENST00000339381,0.050197
DVL1,ENST00000378888,0.342992
MXRA8,ENST00000309212,0.649186
CCNL2,ENST00000400809,0.235519
MRPL20,ENST00000344843,9.501337
VWA1,ENST00000476993,0.276263
ATAD3A,ENST00000378756,1.731441
TMEM240,ENST00000378733,0.020881
SSU72,ENST00000291386,5.047164
C1orf233,ENST00000422725,0.324523
MMP23B,ENST00000356026,0
CDK11B,ENST00000341832,0.069415
CDK11A,ENST00000404249,0.759578
NADK,ENST00000341426,0
GNB1,ENST00000378609,10.95518
CALML6,ENST00000307786,0
TMEM52,ENST00000310991,0.02146
GABRD,ENST00000378585,0.388224
PRKCZ,ENST00000378567,0.006631
C1orf86,ENST00000378546,1.613897
SKI,ENST00000378536,2.074756
MORN1,ENST00000378531,0.325183
RER1,ENST00000605895,3.006352
PEX10,ENST00000447513,0.832393
PLCH2,ENST00000378486,0.196312
PANK4,ENST00000378466,0.758699
HES5,ENST00000378453,13.726206
FAM213B,ENST00000419916,0.199765
MMEL1,ENST00000378412,0.078996
ACTRT2,ENST00000378404,0
PRDM16,ENST00000270722,0.277086
ARHGEF16,ENST00000378378,0.047679
MEGF6,ENST00000356575,0.135185
TPRG1L,ENST00000378344,1.826484
WRAP73,ENST00000270708,0.61692
TP73,ENST00000378295,0
