gene_symbol,transcript_id,TPM
SAMD11,ENST00000342066,0
NOC2L,ENST00000327044,3.249726
KLHL17,ENST00000338591,0.357118
PLEKHN1,ENST00000379410,0
HES4,ENST00000304952,1.099057
AGRN,ENST00000379370,16.193049
RNF223,ENST00000453464,0
C1orf159,ENST00000421241,0.65632
TTLL10,ENST00000379289,0.004306
TNFRSF18,ENST00000379268,0
TNFRSF4,ENST00000379236,0
SDF4,ENST00000360001,4.980618
B3GALT6,ENST00000379198,3.322097
FAM132A,ENST00000330388,0
UBE2J2,ENST00000349431,1.202863
SCNN1D,ENST00000379116,0.123812
ACAP3,ENST00000354700,2.123459
PUSL1,ENST00000379031,1.442405
CPSF3L,ENST00000435064,0
GLTPD1,ENST00000343938,1.292394
TAS1R3,ENST00000339381,0.131473
DVL1,ENST00000378888,0.11709
MXRA8,ENST00000309212,0.543434
CCNL2,ENST00000400809,0.275435
MRPL20,ENST00000344843,7.253778
VWA1,ENST00000476993,0.184385
ATAD3A,ENST00000378756,0.879006
TMEM240,ENST00000378733,0.023743
SSU72,ENST00000291386,5.818415
C1orf233,ENST00000422725,0.39701
MMP23B,ENST00000356026,0
CDK11B,ENST00000341832,0.438089
CDK11A,ENST00000404249,0.41474
NADK,ENST00000341426,0.501768
GNB1,ENST00000378609,19.267723
CALML6,ENST00000307786,0
TMEM52,ENST00000310991,0.295433
GABRD,ENST00000378585,0
PRKCZ,ENST00000378567,0
C1orf86,ENST00000378546,3.912394
SKI,ENST00000378536,2.83053
MORN1,ENST00000378531,0.167043
RER1,ENST00000605895,3.762644
PEX10,ENST00000447513,1.386159
PLCH2,ENST00000378486,0.160802
PANK4,ENST00000378466,0.641679
HES5,ENST00000378453,0.829341
FAM213B,ENST00000419916,0.4872
MMEL1,ENST00000378412,0.029591
ACTRT2,ENST00000378404,0
PRDM16,ENST00000270722,0.047509
ARHGEF16,ENST00000378378,0.073671
MEGF6,ENST00000356575,1.124948
TPRG1L,ENST00000378344,1.182522
WRAP73,ENST00000270708,1.064112
TP73,ENST00000378295,0
CCDC27,ENST00000294600,0
LRRC47,ENST00000378251,1.838067
CEP104,ENST00000378230,0.327332
DFFB,ENST00000378209,0.33114
C1orf174,ENST00000361605,1.768916
AJAP1,ENST00000378191,0.099967
NPHP4,ENST00000378156,0.384486
CHD5,ENST00000262450,0
RPL22,ENST00000234875,9.75861
RNF207,ENST00000377939,0.098086
ICMT,ENST00000343813,2.600496
HES3,ENST00000377898,0
GPR153,ENST00000377893,1.981461
ACOT7,ENST00000361521,0
HES2,ENST00000377834,0
TNFRSF25,ENST00000356876,0.058764
PLEKHG5,ENST00000377728,0.063797
NOL9,ENST00000377705,1.0429
TAS1R1,ENST00000333172,0
ZBTB48,ENST00000377674,0.141879
KLHL21,ENST00000377658,0.926318
PHF13,ENST00000377648,1.547952
DNAJC11,ENST00000377577,1.882786
CAMTA1,ENST00000303635,0.365866
VAMP3,ENST00000054666,6.887511
UTS2,ENST00000361696,0
TNFRSF9,ENST00000377507,0
PARK7,ENST00000338639,2.208509
ERRFI1,ENST00000377482,4.526029
SLC45A1,ENST00000471889,0.08273
RERE,ENST00000400908,0.915113
ENO1,ENST00000234590,74.92182
CA6,ENST00000377443,0
SLC2A5,ENST00000377424,0
GPR157,ENST00000377411,0.129451
H6PD,ENST00000377403,1.896183
SPSB1,ENST00000328089,0.835338
SLC25A33,ENST00000302692,0.602063
TMEM201,ENST00000340381,0.447452
PIK3CD,ENST00000377346,0.278668
CLSTN1,ENST00000377298,0.662713
CTNNBIP1,ENST00000377263,1.999993
LZIC,ENST00000377223,1.642244
NMNAT1,ENST00000377205,0.528447
RBP7,ENST00000294435,0
UBE4B,ENST00000343090,0.863443
PGD,ENST00000270776,6.593308
APITD1,ENST00000309048,0.247566
CORT,ENST00000377049,0.108939
DFFA,ENST00000377038,1.7407
PEX14,ENST00000356607,1.199056
CASZ1,ENST00000377022,0.069394
TARDBP,ENST00000240185,0.452015
MASP2,ENST00000400897,0.188339
SRM,ENST00000376957,4.560743
EXOSC10,ENST00000376936,4.279964
MTOR,ENST00000361445,2.605063
ANGPTL7,ENST00000376819,0.039635
UBIAD1,ENST00000376810,0.886343
PTCHD2,ENST00000294484,0.112894
FBXO2,ENST00000354287,0.416943
FBXO44,ENST00000251547,0.253573
FBXO6,ENST00000376753,0.257297
MAD2L2,ENST00000376692,8.824955
DRAXIN,ENST00000294485,5.074726
AGTRAP,ENST00000314340,1.823213
MTHFR,ENST00000376590,0.043744
CLCN6,ENST00000346436,1.542684
NPPA,ENST00000376480,0.028567
NPPB,ENST00000376468,0
KIAA2013,ENST00000376572,1.954469
PLOD1,ENST00000196061,11.876143
MFN2,ENST00000235329,3.675014
MIIP,ENST00000235332,2.28247
TNFRSF8,ENST00000263932,0
TNFRSF1B,ENST00000376259,0.798
AADACL3,ENST00000359318,0
PRAMEF12,ENST00000357726,0
PRAMEF1,ENST00000332296,0
HNRNPCL1,ENST00000317869,0
PRAMEF2,ENST00000240189,0
PRAMEF4,ENST00000235349,0
PRAMEF10,ENST00000235347,0
PRAMEF6,ENST00000376189,0
WI2-3308P17.2,ENST00000436041,0
PRAMEF9,ENST00000376152,0
PRAMEF14,ENST00000334600,0
PRAMEF17,ENST00000376098,0
LRRC38,ENST00000376085,0
KAZN,ENST00000376030,0.201943
TMEM51,ENST00000376008,0.160173
EFHD2,ENST00000375980,2.147006
CTRC,ENST00000375949,0
CELA2A,ENST00000359621,0
CELA2B,ENST00000375910,0
CASP9,ENST00000333868,0.082335
DNAJC16,ENST00000375847,0.871379
AGMAT,ENST00000375826,0.072993
DDI2,ENST00000480945,0.620285
PLEKHM2,ENST00000375799,0.295427
SLC25A34,ENST00000294454,0.026026
TMEM82,ENST00000375782,0.007249
FBLIM1,ENST00000375766,1.751339
SPEN,ENST00000375759,1.426867
ZBTB17,ENST00000375743,1.177172
C1orf64,ENST00000329454,0
HSPB7,ENST00000311890,0.011044
CLCNKA,ENST00000331433,0
CLCNKB,ENST00000375679,0
FAM131C,ENST00000375662,0.151445
EPHA2,ENST00000358432,1.457405
ARHGEF19,ENST00000270747,0.288202
RSG1,ENST00000375599,0.636445
FBXO42,ENST00000375592,1.006226
SZRD1,ENST00000401088,1.993782
NECAP2,ENST00000337132,2.146749
CROCC,ENST00000375541,0.446759
MFAP2,ENST00000375535,0.991764
ATP13A2,ENST00000326735,0.598721
SDHB,ENST00000375499,1.84913
PADI2,ENST00000375486,0.330484
PADI1,ENST00000375471,0
PADI3,ENST00000375460,0
PADI4,ENST00000375448,0
RCC2,ENST00000375436,4.9941700000000004
ARHGEF10L,ENST00000361221,0.322001
ACTL8,ENST00000375406,0
IGSF21,ENST00000251296,0.084292
PAX7,ENST00000420770,0
ALDH4A1,ENST00000375341,0.443526
IFFO2,ENST00000455833,0.895168
UBR4,ENST00000375254,3.29942
EMC1,ENST00000477853,1.222199
MRTO4,ENST00000330263,2.377852
AKR7A3,ENST00000361640,0.081387
PQLC2,ENST00000375153,0.212629
CAPZB,ENST00000264202,6.241708
MINOS1,ENST00000322753,0.20584
NBL1,ENST00000375136,1.202076
HTR6,ENST00000289753,0.165753
