gene_symbol,transcript_id,TPM
SAMD11,ENST00000342066,0
NOC2L,ENST00000327044,5.588688
KLHL17,ENST00000338591,0.292913
PLEKHN1,ENST00000379410,0.001091
HES4,ENST00000304952,1.153112
AGRN,ENST00000379370,6.796003
RNF223,ENST00000453464,0
C1orf159,ENST00000421241,0.444771
TTLL10,ENST00000379289,0
TNFRSF18,ENST00000379268,0
TNFRSF4,ENST00000379236,0.101972
SDF4,ENST00000360001,3.243922
B3GALT6,ENST00000379198,3.147451
FAM132A,ENST00000330388,0.023416
UBE2J2,ENST00000349431,1.151072
SCNN1D,ENST00000379116,0.080056
ACAP3,ENST00000354700,2.743088
PUSL1,ENST00000379031,1.209527
CPSF3L,ENST00000435064,3.319083
GLTPD1,ENST00000343938,1.196111
TAS1R3,ENST00000339381,0.071279
DVL1,ENST00000378888,0.069617
MXRA8,ENST00000309212,0.327938
CCNL2,ENST00000400809,0.400415
MRPL20,ENST00000344843,8.730178
VWA1,ENST00000476993,0.349667
ATAD3A,ENST00000378756,0
TMEM240,ENST00000378733,0.562879
SSU72,ENST00000291386,6.838696
C1orf233,ENST00000422725,0.14989
MMP23B,ENST00000356026,0
CDK11B,ENST00000341832,1.121572
CDK11A,ENST00000404249,0.35701
NADK,ENST00000341426,0
GNB1,ENST00000378609,21.018129
CALML6,ENST00000307786,0
TMEM52,ENST00000310991,0.030797
GABRD,ENST00000378585,0.119824
PRKCZ,ENST00000378567,0
C1orf86,ENST00000378546,0
SKI,ENST00000378536,2.31857
MORN1,ENST00000378531,0.156819
RER1,ENST00000605895,4.748346
PEX10,ENST00000447513,0.99782
PLCH2,ENST00000378486,0.030355
PANK4,ENST00000378466,1.130109
HES5,ENST00000378453,3.523448
FAM213B,ENST00000419916,0.478916
MMEL1,ENST00000378412,0.005006
ACTRT2,ENST00000378404,0.002688
PRDM16,ENST00000270722,0.137804
ARHGEF16,ENST00000378378,0.014247
MEGF6,ENST00000356575,0.045195
TPRG1L,ENST00000378344,1.164982
WRAP73,ENST00000270708,0.909472
TP73,ENST00000378295,0
CCDC27,ENST00000294600,0.001702
LRRC47,ENST00000378251,2.395823
CEP104,ENST00000378230,0.698888
DFFB,ENST00000378209,0.536143
C1orf174,ENST00000361605,2.142804
AJAP1,ENST00000378191,0.110798
NPHP4,ENST00000378156,0.388596
CHD5,ENST00000262450,0.010977
RPL22,ENST00000234875,15.098126
RNF207,ENST00000377939,0.05717
ICMT,ENST00000343813,2.111504
HES3,ENST00000377898,0.013855
GPR153,ENST00000377893,1.88111
ACOT7,ENST00000361521,0.00351
HES2,ENST00000377834,0.002388
TNFRSF25,ENST00000356876,0
PLEKHG5,ENST00000377728,0
NOL9,ENST00000377705,1.931778
TAS1R1,ENST00000333172,0
ZBTB48,ENST00000377674,0.579099
KLHL21,ENST00000377658,0.781399
PHF13,ENST00000377648,1.668116
DNAJC11,ENST00000377577,2.771619
CAMTA1,ENST00000303635,0.547211
VAMP3,ENST00000054666,4.225676
UTS2,ENST00000361696,0
TNFRSF9,ENST00000377507,0
PARK7,ENST00000338639,4.458437
ERRFI1,ENST00000377482,3.21674
SLC45A1,ENST00000471889,0.59761
RERE,ENST00000400908,1.00161
ENO1,ENST00000234590,102.26053
CA6,ENST00000377443,0
SLC2A5,ENST00000377424,0.412701
GPR157,ENST00000377411,0.020049
H6PD,ENST00000377403,1.42726
SPSB1,ENST00000328089,1.404095
SLC25A33,ENST00000302692,0.679952
TMEM201,ENST00000340381,0.455002
PIK3CD,ENST00000377346,0.306063
CLSTN1,ENST00000377298,0.96994
CTNNBIP1,ENST00000377263,2.245405
LZIC,ENST00000377223,2.477611
NMNAT1,ENST00000377205,0.458121
RBP7,ENST00000294435,0
UBE4B,ENST00000343090,1.268483
PGD,ENST00000270776,10.022328
APITD1,ENST00000309048,0.402596
CORT,ENST00000377049,0.15991
DFFA,ENST00000377038,2.150991
PEX14,ENST00000356607,1.653718
CASZ1,ENST00000377022,0.019819
TARDBP,ENST00000240185,2.788136
MASP2,ENST00000400897,0.17807
SRM,ENST00000376957,6.512347
EXOSC10,ENST00000376936,6.323347
MTOR,ENST00000361445,3.759467
ANGPTL7,ENST00000376819,0.04366
UBIAD1,ENST00000376810,1.114996
PTCHD2,ENST00000294484,0.213272
FBXO2,ENST00000354287,0.534264
FBXO44,ENST00000251547,0.490895
FBXO6,ENST00000376753,0.930899
MAD2L2,ENST00000376692,6.718148
DRAXIN,ENST00000294485,1.116173
AGTRAP,ENST00000314340,1.444231
MTHFR,ENST00000376590,0.038693
CLCN6,ENST00000346436,1.660848
NPPA,ENST00000376480,0.865355
NPPB,ENST00000376468,0
KIAA2013,ENST00000376572,2.413276
PLOD1,ENST00000196061,4.944767
MFN2,ENST00000235329,4.441289
MIIP,ENST00000235332,1.566344
TNFRSF8,ENST00000263932,0
TNFRSF1B,ENST00000376259,0.610583
AADACL3,ENST00000359318,0
PRAMEF12,ENST00000357726,0
PRAMEF1,ENST00000332296,0
HNRNPCL1,ENST00000317869,0
PRAMEF2,ENST00000240189,0
PRAMEF4,ENST00000235349,0
PRAMEF10,ENST00000235347,0
